user_id,plan,signup_date,churn_date,monthly_fee,country,is_churned,customer_lifetime_days
2548,Basic,2023-11-16,,799.0,Germany,0,808
2549,Basic,2023-07-24,,399.0,Australia,0,923
2550,Basic,2023-10-01,,199.0,Unknown,0,854
2551,Unknown,2023-07-04,2023-08-13,199.0,Australia,1,40
2552,Basic,2023-09-05,,399.0,UK,0,880
2553,Standard,2023-02-10,,399.0,India,0,1087
2554,Basic,2023-01-05,,399.0,UK,0,1123
2555,Premium,2023-04-25,,199.0,India,0,1013
2556,Basic,2023-04-04,2024-02-21,399.0,India,1,323
2557,Standard,2023-05-04,,199.0,UK,0,1004
2558,Basic,2023-02-17,,399.0,India,0,1080
2559,Premium,2023-10-14,,199.0,India,0,841
2560,Basic,2023-01-10,2023-10-13,199.0,Australia,1,276
2561,Standard,2023-05-03,,399.0,US,0,1005
2562,Standard,2023-11-27,,399.0,Unknown,0,797
2563,Basic,2023-10-20,,199.0,Unknown,0,835
2564,Standard,2023-01-14,,199.0,Germany,0,1114
2565,Basic,2023-10-15,,399.0,Unknown,0,840
2566,Premium,2023-04-21,,199.0,US,0,1017
2567,Standard,2023-05-27,,399.0,India,0,981
2568,Basic,2023-08-05,,199.0,India,0,911
2569,Basic,2023-07-29,,199.0,UK,0,918
2570,Basic,2023-03-14,2023-07-04,799.0,Germany,1,112
2571,Basic,2023-03-02,,799.0,Australia,0,1067
2572,Basic,2023-06-20,,399.0,Germany,0,957
2573,Standard,2023-04-20,,199.0,Unknown,0,1018
2574,Standard,2023-01-10,,799.0,Germany,0,1118
2575,Unknown,2023-04-25,,199.0,UK,0,1013
2576,Standard,2023-09-12,2024-01-11,399.0,Australia,1,121
2577,Premium,2023-07-13,,399.0,India,0,934
2578,Basic,2023-01-03,,199.0,Australia,0,1125
2579,Standard,2023-07-28,,199.0,Unknown,0,919
2580,Basic,2023-12-16,,799.0,India,0,778
2581,Basic,2023-07-01,,399.0,US,0,946
2582,Basic,2023-04-08,,199.0,India,0,1030
2583,Standard,2023-09-06,,199.0,India,0,879
2584,Basic,2023-10-19,,199.0,US,0,836
2585,Basic,2023-09-24,,199.0,Australia,0,861
2586,Basic,2023-05-03,,799.0,Germany,0,1005
2587,Unknown,2023-07-23,,199.0,UK,0,924
2588,Basic,2023-12-05,,199.0,UK,0,789
2589,Premium,2023-11-03,,399.0,Unknown,0,821
2590,Unknown,2023-01-11,,799.0,Unknown,0,1117
2591,Standard,2023-08-03,,399.0,Unknown,0,913
2592,Unknown,2023-10-25,,799.0,UK,0,830
2593,Unknown,2023-01-18,2023-08-16,399.0,Germany,1,210
2594,Premium,2023-03-11,,199.0,UK,0,1058
2595,Standard,2023-10-28,,399.0,Australia,0,827
2596,Basic,2023-03-01,2023-03-23,199.0,UK,1,22
2597,Basic,2023-03-14,,799.0,Unknown,0,1055
2598,Basic,2023-09-17,,399.0,UK,0,868
2599,Basic,2023-05-16,2023-08-28,199.0,Unknown,1,104
2600,Standard,2023-05-15,,199.0,UK,0,993
2601,Basic,2023-06-20,,399.0,Germany,0,957
2602,Premium,2023-08-06,,399.0,Germany,0,910
2603,Basic,2023-10-23,,399.0,India,0,832
2604,Standard,2023-07-15,,199.0,Unknown,0,932
2605,Basic,2023-04-17,,199.0,Australia,0,1021
2606,Basic,2023-08-05,,799.0,India,0,911
2607,Premium,2023-01-03,2024-03-15,799.0,Unknown,1,437
2608,Basic,2023-08-14,2023-11-17,799.0,Unknown,1,95
2609,Standard,2023-09-27,,399.0,UK,0,858
2610,Basic,2023-04-09,,399.0,UK,0,1029
2611,Standard,2023-09-01,,199.0,UK,0,884
2612,Basic,2023-09-09,,399.0,UK,0,876
2613,Basic,2023-08-24,,399.0,India,0,892
2614,Standard,2023-09-14,,199.0,US,0,871
2615,Standard,2023-03-13,,399.0,Germany,0,1056
2616,Standard,2023-08-09,,799.0,Unknown,0,907
2617,Basic,2023-02-04,,799.0,Australia,0,1093
2618,Premium,2023-05-16,,199.0,India,0,992
2619,Basic,2023-08-31,,399.0,Australia,0,885
2620,Unknown,2023-08-01,,199.0,Unknown,0,915
2621,Premium,2023-07-15,,799.0,Germany,0,932
2622,Premium,2023-10-19,,199.0,Australia,0,836
2623,Basic,2023-10-02,2024-02-27,399.0,UK,1,148
2624,Standard,2023-06-16,2023-12-02,199.0,US,1,169
2625,Unknown,2023-09-27,,399.0,Germany,0,858
2626,Standard,2023-10-15,,399.0,India,0,840
2627,Standard,2023-11-25,,399.0,US,0,799
2628,Basic,2023-03-13,,199.0,Australia,0,1056
2629,Basic,2023-07-30,,399.0,US,0,917
2630,Standard,2023-09-28,,199.0,Germany,0,857
2631,Standard,2023-04-28,,799.0,US,0,1010
2632,Standard,2023-03-17,2024-03-13,799.0,India,1,362
2633,Basic,2023-05-31,,399.0,Germany,0,977
2634,Basic,2023-05-28,,799.0,UK,0,980
2635,Premium,2023-06-21,,399.0,India,0,956
2636,Basic,2023-11-24,,199.0,Germany,0,800
2637,Unknown,2023-03-14,,399.0,US,0,1055
2638,Basic,2023-01-30,,199.0,Australia,0,1098
2639,Standard,2023-10-23,,199.0,Germany,0,832
2640,Standard,2023-11-17,,199.0,US,0,807
2641,Standard,2023-10-07,,399.0,Unknown,0,848
2642,Premium,2023-08-15,,199.0,UK,0,901
2643,Premium,2023-08-28,,399.0,Germany,0,888
2644,Premium,2023-12-24,,199.0,UK,0,770
2645,Basic,2023-07-17,,199.0,Australia,0,930
2646,Basic,2023-04-08,2023-11-05,199.0,India,1,211
2647,Basic,2023-01-11,,799.0,Unknown,0,1117
2648,Basic,2023-02-01,,199.0,India,0,1096
2649,Standard,2023-08-11,,399.0,UK,0,905
2650,Standard,2023-10-30,2024-02-20,399.0,Germany,1,113
2651,Standard,2023-04-22,,799.0,Germany,0,1016
2652,Standard,2023-06-08,,199.0,Australia,0,969
2653,Standard,2023-12-13,,799.0,Germany,0,781
2654,Basic,2023-08-06,,399.0,US,0,910
2655,Premium,2023-12-23,,199.0,Germany,0,771
2656,Premium,2023-12-31,,799.0,India,0,763
2657,Premium,2023-04-15,,199.0,India,0,1023
2658,Premium,2023-11-12,,399.0,India,0,812
2659,Basic,2023-02-11,,399.0,Germany,0,1086
2660,Basic,2023-12-30,2024-02-24,399.0,Australia,1,56
2661,Standard,2023-04-01,2023-11-14,399.0,India,1,227
2662,Basic,2023-01-07,,199.0,Australia,0,1121
2663,Standard,2023-06-07,2023-06-20,199.0,US,1,13
2664,Standard,2023-04-25,,199.0,India,0,1013
2665,Standard,2023-01-08,,399.0,UK,0,1120
2666,Basic,2023-04-11,2023-09-20,799.0,UK,1,162
2667,Standard,2023-10-20,,399.0,Germany,0,835
2668,Basic,2023-07-23,,399.0,Australia,0,924
2669,Basic,2023-08-24,,199.0,Unknown,0,892
2670,Basic,2023-05-18,,199.0,Unknown,0,990
2671,Premium,2023-01-22,2024-03-16,799.0,Germany,1,419
2672,Basic,2023-09-07,,199.0,India,0,878
2673,Premium,2023-05-20,,199.0,Unknown,0,988
2674,Standard,2023-01-29,,399.0,UK,0,1099
2675,Standard,2023-10-28,,799.0,Germany,0,827
2676,Basic,2023-05-16,,799.0,Australia,0,992
2677,Unknown,2023-03-21,,799.0,UK,0,1048
2678,Standard,2023-03-07,,399.0,Germany,0,1062
2679,Basic,2023-08-24,,399.0,India,0,892
2680,Premium,2023-12-13,,399.0,UK,0,781
2681,Standard,2023-11-03,,199.0,UK,0,821
2682,Premium,2023-08-07,,199.0,Australia,0,909
2683,Standard,2023-06-20,,199.0,India,0,957
2684,Unknown,2023-08-02,,199.0,UK,0,914
2685,Premium,2023-03-01,,399.0,UK,0,1068
2686,Standard,2023-10-26,,399.0,Unknown,0,829
2687,Premium,2023-03-05,,799.0,India,0,1064
2688,Basic,2023-06-05,,199.0,US,0,972
2689,Premium,2023-09-14,,199.0,US,0,871
2690,Standard,2023-03-24,2024-02-17,399.0,Unknown,1,330
2691,Premium,2023-12-01,,199.0,India,0,793
2692,Premium,2023-09-28,,799.0,UK,0,857
2693,Standard,2023-03-17,,199.0,Unknown,0,1052
2694,Premium,2023-07-08,,199.0,Australia,0,939
2695,Standard,2023-03-23,2023-04-03,399.0,US,1,11
2696,Standard,2023-04-19,,799.0,Unknown,0,1019
2697,Unknown,2023-04-17,,399.0,India,0,1021
2698,Standard,2023-01-11,,199.0,UK,0,1117
2699,Basic,2023-09-17,2023-10-15,199.0,India,1,28
2700,Basic,2023-10-25,,399.0,Germany,0,830
2701,Basic,2023-08-31,,199.0,India,0,885
2702,Standard,2023-04-20,,399.0,UK,0,1018
2703,Standard,2023-04-29,,799.0,Australia,0,1009
2704,Basic,2023-09-30,,199.0,India,0,855
2705,Standard,2023-01-08,,199.0,UK,0,1120
2706,Unknown,2023-04-10,,199.0,UK,0,1028
2707,Premium,2023-03-04,2023-08-29,399.0,Australia,1,178
2708,Standard,2023-05-02,,199.0,Australia,0,1006
2709,Standard,2023-01-21,2023-11-14,199.0,UK,1,297
2710,Premium,2023-01-05,,799.0,Germany,0,1123
2711,Basic,2023-04-15,,799.0,Unknown,0,1023
2712,Premium,2023-08-03,,199.0,India,0,913
2713,Standard,2023-11-26,,399.0,US,0,798
2714,Basic,2023-07-09,,799.0,Unknown,0,938
2715,Standard,2023-10-04,,799.0,Australia,0,851
2716,Basic,2023-03-19,,399.0,India,0,1050
2717,Basic,2023-06-22,,399.0,Germany,0,955
2718,Basic,2023-11-20,2024-03-07,199.0,India,1,108
2719,Basic,2023-07-15,,399.0,India,0,932
2720,Standard,2023-11-21,,399.0,Australia,0,803
2721,Basic,2023-11-20,,799.0,Germany,0,804
2722,Premium,2023-05-25,,799.0,US,0,983
2723,Basic,2023-04-19,,799.0,Germany,0,1019
2724,Premium,2023-05-16,,199.0,Germany,0,992
2725,Standard,2023-09-28,,399.0,US,0,857
2726,Basic,2023-11-04,,399.0,India,0,820
2727,Premium,2023-10-02,,799.0,India,0,853
2728,Standard,2023-08-25,2023-10-02,199.0,Australia,1,38
2729,Basic,2023-04-11,,399.0,Unknown,0,1027
2730,Premium,2023-07-24,,799.0,India,0,923
2731,Basic,2023-04-30,,199.0,Australia,0,1008
2732,Standard,2023-10-31,,199.0,US,0,824
2733,Standard,2023-09-15,,199.0,Australia,0,870
2734,Standard,2023-01-11,,399.0,US,0,1117
2735,Standard,2023-05-25,2023-12-30,799.0,Unknown,1,219
2736,Premium,2023-11-18,,199.0,India,0,806
2737,Premium,2023-01-22,,199.0,US,0,1106
2738,Basic,2023-08-07,2024-02-19,199.0,US,1,196
2739,Standard,2023-05-14,,199.0,Germany,0,994
2740,Standard,2023-03-19,2023-09-14,799.0,India,1,179
2741,Basic,2023-07-05,,199.0,Australia,0,942
2742,Basic,2023-06-28,,199.0,US,0,949
2743,Premium,2023-09-11,,399.0,India,0,874
2744,Basic,2023-03-13,,399.0,Australia,0,1056
2745,Basic,2023-04-11,,199.0,UK,0,1027
2746,Standard,2023-10-17,2024-03-08,199.0,Unknown,1,143
2747,Standard,2023-09-12,,799.0,Germany,0,873
2748,Premium,2023-05-20,,199.0,UK,0,988
2749,Premium,2023-09-03,2023-11-04,199.0,Germany,1,62
2750,Basic,2023-04-14,,399.0,Germany,0,1024
2751,Basic,2023-10-01,2023-11-09,199.0,Unknown,1,39
2752,Basic,2023-01-09,,199.0,US,0,1119
2753,Premium,2023-12-28,,799.0,US,0,766
2754,Premium,2023-03-23,,399.0,Unknown,0,1046
2755,Basic,2023-05-22,,799.0,US,0,986
2756,Premium,2023-05-22,,199.0,US,0,986
2757,Standard,2023-06-22,,399.0,US,0,955
2758,Unknown,2023-02-04,,399.0,UK,0,1093
2759,Standard,2023-01-07,,399.0,Germany,0,1121
2760,Premium,2023-10-20,,399.0,UK,0,835
2761,Standard,2023-08-16,,799.0,India,0,900
2762,Basic,2023-08-31,,199.0,Germany,0,885
2763,Premium,2023-01-11,,799.0,UK,0,1117
2764,Basic,2023-07-20,,199.0,US,0,927
2765,Premium,2023-10-01,,199.0,India,0,854
2766,Standard,2023-03-03,,199.0,Australia,0,1066
2767,Basic,2023-09-03,,799.0,UK,0,882
2768,Standard,2023-08-10,,199.0,India,0,906
2769,Premium,2023-01-11,2023-07-11,199.0,Germany,1,181
2770,Basic,2023-06-08,,799.0,Germany,0,969
2771,Basic,2023-08-09,,199.0,India,0,907
2772,Premium,2023-12-23,,199.0,UK,0,771
2773,Basic,2023-05-01,,199.0,Germany,0,1007
2774,Basic,2023-11-29,,799.0,Germany,0,795
2775,Standard,2023-05-26,2023-08-03,799.0,Germany,1,69
2776,Premium,2023-04-16,,399.0,US,0,1022
2777,Unknown,2023-10-06,,799.0,US,0,849
2778,Basic,2023-12-18,,399.0,Australia,0,776
2779,Basic,2023-10-08,,799.0,UK,0,847
2780,Unknown,2023-12-19,2024-03-19,199.0,Australia,1,91
2781,Standard,2023-07-18,,199.0,Germany,0,929
2782,Premium,2023-10-10,,399.0,UK,0,845
2783,Basic,2023-03-05,,199.0,Unknown,0,1064
2784,Basic,2023-01-20,2023-12-14,199.0,UK,1,328
2785,Premium,2023-09-05,,399.0,Unknown,0,880
2786,Basic,2023-12-16,,799.0,Germany,0,778
2787,Basic,2023-03-04,2023-10-27,199.0,Germany,1,237
2788,Basic,2023-03-04,,199.0,India,0,1065
2789,Basic,2023-02-01,,199.0,US,0,1096
2790,Basic,2023-05-16,,199.0,Unknown,0,992
2791,Basic,2023-03-16,,199.0,India,0,1053
2792,Basic,2023-11-23,,799.0,UK,0,801
2793,Standard,2023-01-20,,399.0,Australia,0,1108
2794,Standard,2023-05-26,2024-01-10,799.0,US,1,229
2795,Standard,2023-03-22,2023-12-06,199.0,India,1,259
2796,Basic,2023-07-15,,399.0,Australia,0,932
2797,Standard,2023-03-29,,199.0,Unknown,0,1040
2798,Standard,2023-07-06,,399.0,India,0,941
2799,Basic,2023-11-23,,399.0,Australia,0,801
2800,Standard,2023-06-09,,799.0,UK,0,968
2801,Unknown,2023-07-03,,399.0,US,0,944
2802,Premium,2023-07-07,2024-02-03,399.0,Australia,1,211
2803,Standard,2023-09-06,,799.0,India,0,879
2804,Basic,2023-04-01,2024-02-08,199.0,Germany,1,313
2805,Basic,2023-03-18,,199.0,US,0,1051
2806,Basic,2023-09-16,,199.0,UK,0,869
2807,Basic,2023-07-13,2023-12-17,199.0,Germany,1,157
2808,Standard,2023-08-20,,799.0,UK,0,896
2809,Standard,2023-02-16,,799.0,Unknown,0,1081
2810,Basic,2023-09-15,,799.0,Australia,0,870
2811,Standard,2023-09-13,,199.0,UK,0,872
2812,Basic,2023-07-02,2023-12-22,799.0,Germany,1,173
2813,Premium,2023-04-05,,199.0,US,0,1033
2814,Premium,2023-06-11,2023-11-24,399.0,India,1,166
2815,Unknown,2023-01-10,,199.0,Unknown,0,1118
2816,Standard,2023-07-10,,799.0,Australia,0,937
2817,Premium,2023-08-07,,199.0,Unknown,0,909
2818,Standard,2023-08-19,,399.0,India,0,897
2819,Basic,2023-08-19,,799.0,UK,0,897
2820,Basic,2023-04-22,,799.0,UK,0,1016
2821,Standard,2023-11-14,2024-03-13,199.0,Germany,1,120
2822,Standard,2023-09-18,,799.0,UK,0,867
2823,Standard,2023-04-03,,799.0,Germany,0,1035
2824,Standard,2023-06-21,,399.0,Germany,0,956
2825,Standard,2023-01-28,,799.0,India,0,1100
2826,Standard,2023-01-15,,799.0,Unknown,0,1113
2827,Standard,2023-01-12,2023-03-25,399.0,US,1,72
2828,Basic,2023-04-18,,399.0,India,0,1020
2829,Standard,2023-11-03,,199.0,India,0,821
2830,Basic,2023-11-19,,199.0,UK,0,805
2831,Standard,2023-09-25,,399.0,Unknown,0,860
2832,Basic,2023-10-04,,199.0,Unknown,0,851
2833,Basic,2023-08-20,,199.0,US,0,896
2834,Premium,2023-12-21,,399.0,Australia,0,773
2835,Standard,2023-06-16,,399.0,Unknown,0,961
2836,Premium,2023-06-28,2023-07-30,799.0,US,1,32
2837,Basic,2023-02-06,,199.0,Unknown,0,1091
2838,Basic,2023-05-20,,399.0,India,0,988
2839,Basic,2023-02-06,,399.0,Australia,0,1091
2840,Premium,2023-03-03,,199.0,US,0,1066
2841,Standard,2023-08-09,2023-10-20,799.0,India,1,72
2842,Premium,2023-09-21,,199.0,US,0,864
2843,Basic,2023-08-01,,799.0,US,0,915
2844,Standard,2023-10-14,,199.0,UK,0,841
2845,Basic,2023-09-06,,399.0,India,0,879
2846,Premium,2023-01-01,,199.0,Germany,0,1127
2847,Standard,2023-12-29,,799.0,India,0,765
2848,Unknown,2023-08-23,,199.0,Unknown,0,893
2849,Standard,2023-08-10,,399.0,UK,0,906
2850,Standard,2023-07-12,,199.0,India,0,935
2851,Basic,2023-10-18,,199.0,US,0,837
2852,Standard,2023-04-12,,399.0,India,0,1026
2853,Premium,2023-12-12,,399.0,Germany,0,782
2854,Standard,2023-08-27,,399.0,Germany,0,889
2855,Standard,2023-06-15,,199.0,Unknown,0,962
2856,Premium,2023-02-19,,799.0,US,0,1078
2857,Standard,2023-04-15,2023-08-27,399.0,US,1,134
2858,Standard,2023-11-08,,799.0,UK,0,816
2859,Standard,2023-02-27,2023-06-01,199.0,US,1,94
2860,Standard,2023-05-25,,799.0,Australia,0,983
2861,Standard,2023-04-27,2023-07-02,199.0,UK,1,66
2862,Premium,2023-02-19,,399.0,Unknown,0,1078
2863,Standard,2023-10-28,,199.0,Germany,0,827
2864,Basic,2023-02-09,,199.0,Unknown,0,1088
2865,Basic,2023-12-27,,199.0,US,0,767
2866,Standard,2023-08-29,,199.0,UK,0,887
2867,Standard,2023-02-27,,799.0,UK,0,1070
2868,Premium,2023-04-15,,399.0,India,0,1023
2869,Unknown,2023-08-28,,799.0,Australia,0,888
2870,Premium,2023-06-10,,199.0,US,0,967
2871,Standard,2023-06-13,2024-01-06,199.0,India,1,207
2872,Standard,2023-09-03,2023-12-28,399.0,UK,1,116
2873,Premium,2023-04-20,,799.0,Germany,0,1018
2874,Basic,2023-02-15,,199.0,UK,0,1082
2875,Basic,2023-10-05,,199.0,US,0,850
2876,Basic,2023-11-30,,199.0,US,0,794
2877,Standard,2023-01-01,,199.0,Germany,0,1127
2878,Premium,2023-01-19,2023-09-28,799.0,India,1,252
2879,Basic,2023-03-01,2023-12-08,399.0,UK,1,282
2880,Basic,2023-06-01,2023-08-19,399.0,India,1,79
2881,Basic,2023-11-11,,399.0,US,0,813
2882,Premium,2023-03-08,,799.0,Germany,0,1061
2883,Basic,2023-11-20,,799.0,Australia,0,804
2884,Basic,2023-04-08,,199.0,US,0,1030
2885,Basic,2023-06-10,,399.0,Australia,0,967
2886,Basic,2023-08-30,,799.0,Unknown,0,886
2887,Basic,2023-02-13,,799.0,UK,0,1084
2888,Standard,2023-07-04,,199.0,Germany,0,943
2889,Standard,2023-06-07,,799.0,UK,0,970
2890,Basic,2023-01-31,,399.0,UK,0,1097
2891,Standard,2023-07-20,,799.0,Unknown,0,927
2892,Basic,2023-07-26,2024-01-01,199.0,UK,1,159
2893,Unknown,2023-04-18,,199.0,Australia,0,1020
2894,Basic,2023-12-10,,199.0,Unknown,0,784
2895,Standard,2023-08-15,,399.0,Germany,0,901
2896,Unknown,2023-03-20,,399.0,Australia,0,1049
2897,Basic,2023-12-07,,199.0,Unknown,0,787
2898,Basic,2023-06-19,,799.0,Germany,0,958
2899,Standard,2023-02-17,,799.0,Germany,0,1080
2900,Standard,2023-01-28,,399.0,Unknown,0,1100
2901,Basic,2023-06-16,,199.0,Unknown,0,961
2902,Standard,2023-09-11,,399.0,India,0,874
2903,Premium,2023-07-10,,799.0,Unknown,0,937
2904,Standard,2023-06-02,,799.0,Germany,0,975
2905,Basic,2023-11-27,,799.0,Germany,0,797
2906,Standard,2023-09-21,2024-03-09,199.0,Australia,1,170
2907,Premium,2023-11-24,,199.0,US,0,800
2908,Basic,2023-01-09,2023-02-11,199.0,Australia,1,33
2909,Standard,2023-04-29,,199.0,Germany,0,1009
2910,Standard,2023-11-09,,399.0,UK,0,815
2911,Standard,2023-09-15,,199.0,Australia,0,870
2912,Basic,2023-09-05,,799.0,Australia,0,880
2913,Basic,2023-08-26,,199.0,US,0,890
2914,Basic,2023-03-04,,399.0,UK,0,1065
2915,Premium,2023-07-11,,199.0,US,0,936
2916,Basic,2023-02-20,,199.0,US,0,1077
2917,Basic,2023-06-12,,799.0,India,0,965
2918,Standard,2023-09-11,2023-10-26,399.0,Unknown,1,45
2919,Basic,2023-10-26,,799.0,Germany,0,829
2920,Basic,2023-09-15,,399.0,Germany,0,870
2921,Standard,2023-04-29,,399.0,Unknown,0,1009
2922,Basic,2023-03-29,,199.0,UK,0,1040
2923,Standard,2023-07-24,,199.0,Germany,0,923
2924,Standard,2023-10-12,,799.0,Unknown,0,843
2925,Basic,2023-12-16,,399.0,Germany,0,778
2926,Basic,2023-04-17,,399.0,US,0,1021
2927,Premium,2023-04-01,,199.0,India,0,1037
2928,Basic,2023-09-24,,399.0,Unknown,0,861
2929,Basic,2023-02-21,2024-01-26,199.0,Germany,1,339
2930,Basic,2023-08-25,,199.0,UK,0,891
2931,Basic,2023-04-17,2023-04-29,199.0,Unknown,1,12
2932,Premium,2023-11-04,,199.0,Unknown,0,820
2933,Basic,2023-01-19,,799.0,US,0,1109
2934,Unknown,2023-12-04,,199.0,Unknown,0,790
2935,Basic,2023-01-23,,399.0,UK,0,1105
2936,Standard,2023-12-30,,199.0,Unknown,0,764
2937,Standard,2023-12-17,,799.0,India,0,777
2938,Standard,2023-03-12,2023-04-24,199.0,Unknown,1,43
2939,Basic,2023-01-22,,799.0,UK,0,1106
2940,Basic,2023-12-20,,799.0,US,0,774
2941,Standard,2023-05-20,,199.0,UK,0,988
2942,Premium,2023-08-25,,199.0,US,0,891
2943,Basic,2023-04-13,,199.0,UK,0,1025
2944,Basic,2023-11-27,,399.0,India,0,797
2945,Basic,2023-07-24,,199.0,Unknown,0,923
2946,Unknown,2023-10-09,,199.0,India,0,846
2947,Basic,2023-07-03,,199.0,Unknown,0,944
2948,Basic,2023-04-16,,399.0,Unknown,0,1022
2949,Premium,2023-01-23,2023-11-26,399.0,India,1,307
2950,Basic,2023-04-26,,399.0,Germany,0,1012
2951,Premium,2023-11-09,,799.0,Australia,0,815
2952,Standard,2023-02-25,2023-11-22,399.0,Unknown,1,270
2953,Unknown,2023-12-18,,799.0,Germany,0,776
2954,Basic,2023-11-11,,399.0,Germany,0,813
2955,Premium,2023-11-06,,199.0,Unknown,0,818
2956,Basic,2023-09-08,,199.0,US,0,877
2957,Premium,2023-08-17,,399.0,US,0,899
2958,Basic,2023-05-19,,399.0,UK,0,989
2959,Standard,2023-08-30,,199.0,Unknown,0,886
2960,Premium,2023-04-13,,199.0,Australia,0,1025
2961,Standard,2023-10-29,2024-03-12,399.0,UK,1,135
2962,Standard,2023-06-19,,799.0,US,0,958
2963,Basic,2023-01-29,2023-12-09,399.0,Australia,1,314
2964,Premium,2023-06-15,,199.0,UK,0,962
2965,Standard,2023-09-21,,399.0,UK,0,864
2966,Basic,2023-06-20,,199.0,UK,0,957
2967,Basic,2023-12-22,,399.0,Germany,0,772
2968,Premium,2023-12-28,,399.0,India,0,766
2969,Basic,2023-04-30,,799.0,UK,0,1008
2970,Basic,2023-12-27,,799.0,US,0,767
2971,Standard,2023-05-08,,799.0,US,0,1000
2972,Standard,2023-08-27,,399.0,Unknown,0,889
2973,Basic,2023-04-19,,399.0,Germany,0,1019
2974,Basic,2023-10-31,,799.0,US,0,824
2975,Basic,2023-06-17,2023-09-13,399.0,Unknown,1,88
2976,Basic,2023-01-04,2024-02-02,199.0,Australia,1,394
2977,Standard,2023-05-15,2023-12-03,199.0,UK,1,202
2978,Basic,2023-10-11,,399.0,US,0,844
2979,Premium,2023-12-10,,799.0,Unknown,0,784
2980,Standard,2023-11-03,,399.0,US,0,821
2981,Standard,2023-07-17,,799.0,Australia,0,930
2982,Premium,2023-02-04,2023-02-16,199.0,Unknown,1,12
2983,Basic,2023-09-25,,199.0,India,0,860
2984,Premium,2023-04-06,,199.0,UK,0,1032
2985,Basic,2023-11-01,,799.0,UK,0,823
2986,Basic,2023-12-25,,799.0,India,0,769
2987,Unknown,2023-06-17,,199.0,Unknown,0,960
2988,Standard,2023-02-01,,399.0,Australia,0,1096
2989,Premium,2023-10-26,,799.0,Unknown,0,829
2990,Basic,2023-08-18,,199.0,UK,0,898
2991,Basic,2023-02-11,,199.0,Unknown,0,1086
2992,Standard,2023-06-07,,199.0,India,0,970
2993,Premium,2023-11-10,,399.0,India,0,814
2994,Basic,2023-04-27,,399.0,India,0,1011
2995,Standard,2023-02-25,,399.0,India,0,1072
2996,Premium,2023-06-14,2023-08-12,399.0,India,1,59
2997,Basic,2023-12-15,,399.0,Australia,0,779
2998,Basic,2023-12-05,,399.0,US,0,789
2999,Premium,2023-02-26,,199.0,US,0,1071
3000,Standard,2023-11-03,,799.0,India,0,821
3001,Standard,2023-11-24,,199.0,US,0,800
3002,Standard,2023-12-05,,199.0,India,0,789
3003,Premium,2023-02-01,,399.0,Unknown,0,1096
3004,Basic,2023-06-23,,199.0,Germany,0,954
3005,Standard,2023-12-11,,199.0,UK,0,783
3006,Basic,2023-02-02,,199.0,India,0,1095
3007,Basic,2023-04-27,,799.0,UK,0,1011
3008,Premium,2023-07-27,,199.0,Unknown,0,920
3009,Unknown,2023-12-29,,799.0,India,0,765
3010,Basic,2023-06-07,,399.0,Germany,0,970
3011,Premium,2023-09-03,,199.0,India,0,882
3012,Standard,2023-03-17,,799.0,Australia,0,1052
3013,Standard,2023-08-26,,199.0,Unknown,0,890
3014,Basic,2023-01-12,,199.0,US,0,1116
3015,Basic,2023-12-16,2024-01-03,399.0,UK,1,18
3016,Basic,2023-01-10,,199.0,US,0,1118
3017,Standard,2023-06-17,2023-07-18,199.0,UK,1,31
3018,Basic,2023-02-25,,199.0,Australia,0,1072
3019,Premium,2023-08-31,,399.0,Unknown,0,885
3020,Basic,2023-12-31,,399.0,US,0,763
3021,Standard,2023-09-22,,799.0,UK,0,863
3022,Standard,2023-10-12,,199.0,Germany,0,843
3023,Basic,2023-03-17,,199.0,Germany,0,1052
3024,Premium,2023-10-07,,399.0,India,0,848
3025,Premium,2023-04-27,,399.0,Unknown,0,1011
3026,Standard,2023-08-03,,399.0,Australia,0,913
3027,Basic,2023-05-05,,199.0,US,0,1003
3028,Standard,2023-03-26,2023-08-18,199.0,India,1,145
3029,Standard,2023-11-09,,199.0,US,0,815
3030,Basic,2023-05-27,,799.0,UK,0,981
3031,Standard,2023-01-04,,199.0,Australia,0,1124
3032,Premium,2023-11-20,,399.0,US,0,804
3033,Premium,2023-04-29,2023-12-25,399.0,Australia,1,240
3034,Standard,2023-07-22,,399.0,UK,0,925
3035,Basic,2023-01-27,,199.0,Unknown,0,1101
3036,Basic,2023-07-07,,799.0,Unknown,0,940
3037,Premium,2023-06-12,,199.0,UK,0,965
3038,Basic,2023-05-15,2023-08-26,399.0,Germany,1,103
3039,Standard,2023-02-25,2023-04-24,799.0,Unknown,1,58
3040,Standard,2023-06-25,,199.0,US,0,952
3041,Basic,2023-01-20,,399.0,Unknown,0,1108
3042,Premium,2023-10-07,,199.0,India,0,848
3043,Basic,2023-02-07,2023-05-10,199.0,Australia,1,92
3044,Standard,2023-04-08,2023-10-23,199.0,UK,1,198
3045,Basic,2023-11-19,,199.0,India,0,805
3046,Premium,2023-03-14,2023-06-27,399.0,UK,1,105
3047,Basic,2023-10-03,,199.0,UK,0,852
3048,Basic,2023-11-07,,399.0,India,0,817
3049,Basic,2023-10-26,,799.0,India,0,829
3050,Standard,2023-07-09,,199.0,Germany,0,938
3051,Basic,2023-06-04,2023-10-10,199.0,Germany,1,128
3052,Premium,2023-01-24,,399.0,US,0,1104
