claim_id,risk_category,claim_amount,claim_date,settled
2953,Fraud,29223.15322390296,2023-10-03,True
2954,Property,18646.417043226404,2022-04-10,False
2955,Fraud,45870.93452504676,2023-01-08,False
2956,Auto,27842.645583753627,2022-01-23,True
2957,Auto,7467.6481963926035,2022-10-11,True
2958,Auto,11748.088592928818,2022-04-23,False
2959,Medical,19861.448803405267,2023-01-08,False
2960,Fraud,84305.01926227272,2022-07-16,True
2961,Property,10272.508203762509,2022-06-13,True
2962,Auto,57057.57793592514,2023-03-07,False
2963,Fraud,24209.903602721315,2023-07-22,False
2964,Medical,14231.166527018946,2022-01-10,False
2965,Property,13767.587401866274,2023-10-07,False
2966,Property,6703.510751658723,2023-02-02,True
2967,Property,79746.5633663779,2022-06-01,True
2968,Medical,10453.825136369518,2022-07-10,True
2969,Auto,26028.757491126606,2022-10-04,True
2970,Medical,27582.997278312272,2023-05-08,True
2971,Property,36922.475065350256,2022-08-31,True
2972,Fraud,14887.132615509541,2023-05-03,False
2973,Property,12650.578723321376,2022-10-03,True
2974,Fraud,19228.044569940223,2022-07-09,False
2975,Medical,63040.63220021651,2023-09-19,True
2976,Medical,126535.003043183,2022-11-03,True
2977,Medical,80324.78172332309,2022-10-23,False
2978,Fraud,63374.46186213371,2022-08-22,True
2979,Medical,34990.532611066345,2022-12-07,False
2980,Auto,62282.81019775283,2023-08-16,False
2981,Property,57085.719554972275,2022-07-12,False
2982,Auto,77026.13215301574,2022-12-30,True
2983,Fraud,50623.65756137449,2022-09-15,False
2984,Medical,33278.471812147494,2023-05-26,False
2985,Property,17478.230440539264,2022-08-19,False
2986,Medical,2742.7889472944194,2022-01-14,False
2987,Medical,8511.602730802444,2022-01-14,False
2988,Property,4453.969520314801,2023-07-10,True
2989,Property,53617.80052496617,2022-07-29,True
2990,Auto,9525.918660329782,2022-02-09,True
2991,Auto,3003.0114625889332,2022-02-03,False
2992,Auto,9851.149064854124,2022-08-22,True
2993,Auto,30584.547243572124,2022-10-17,True
2994,Auto,24819.31236563193,2023-03-09,False
2995,Fraud,41293.46044270874,2022-11-14,False
2996,Fraud,9444.48634569454,2023-10-02,True
2997,Medical,14959.403201987274,2023-02-12,True
2998,Medical,93416.6608043977,2023-12-22,True
2999,Auto,30191.03205302026,2022-03-21,False
3000,Medical,25565.3064691391,2022-06-25,True
