user_id,plan,signup_date,churn_date,monthly_fee,country
3332,Standard,2023-11-12,,199,Australia
3333,Basic,2023-01-02,,199,India
3334,Basic,2023-11-25,,199,
3335,Premium,2023-05-25,,399,India
3336,Standard,2023-03-02,2023-03-21,799,India
3337,Premium,2023-09-30,,199,India
3338,Premium,2023-02-18,2023-06-14,199,UK
3339,Standard,2023-11-28,2023-05-28,799,Australia
3340,Standard,2023-05-11,2024-02-12,399,US
3341,Premium,2023-02-12,,799,US
3342,Standard,2023-02-26,,199,US
3343,Standard,2023-02-19,2023-12-02,199,UK
3344,Basic,2023-06-27,2023-03-31,399,Australia
3345,Standard,2023-10-20,2023-06-04,399,
3346,Standard,2023-02-15,,399,Australia
3347,Basic,2023-06-19,,399,UK
3348,Basic,2023-09-28,2023-05-26,199,
3349,Basic,2023-12-02,,399,India
3350,Basic,2023-05-19,,399,Germany
3351,Basic,2023-09-04,,199,India
3352,Basic,2023-05-28,,399,US
3353,Premium,2023-08-18,,399,India
3354,Standard,2023-10-07,,199,UK
3355,Basic,2023-05-05,,199,US
3356,Basic,2023-07-11,2024-02-25,199,Germany
3357,Standard,2023-03-21,,199,
3358,Basic,2023-04-04,,399,
3359,Premium,2023-08-14,2023-07-22,799,US
3360,Standard,2023-03-06,2023-08-05,199,India
3361,Premium,2023-03-29,,199,Australia
3362,Basic,2023-03-29,,,Australia
3363,Standard,2023-07-20,,199,
3364,Basic,2023-08-02,,199,Australia
3365,Premium,2023-07-23,,199,US
3366,Standard,2023-03-30,2023-04-28,399,Australia
3367,Basic,2023-03-02,,199,UK
3368,Basic,2023-09-28,,399,
3369,Basic,2023-04-04,2023-08-21,199,Germany
3370,Standard,2023-11-03,2024-01-26,199,Australia
3371,Basic,2023-01-27,2023-12-07,199,UK
3372,Standard,2023-08-02,,399,UK
3373,Basic,2023-03-15,,399,US
3374,Standard,2023-03-02,,199,
3375,Premium,2023-07-05,,199,US
3376,Premium,2023-01-31,2023-12-16,399,Germany
3377,Premium,2023-08-07,,799,Germany
3378,Basic,2023-01-12,,199,India
3379,Basic,2023-10-29,,399,Germany
3380,Standard,2023-02-01,,199,
3381,Basic,2023-06-09,2023-07-31,199,
3382,Basic,2023-08-25,,199,US
3383,Basic,2023-08-15,,799,UK
3384,Basic,2023-06-30,,199,India
3385,Basic,2023-11-13,,799,Germany
3386,Premium,2023-02-15,2024-01-17,399,UK
3387,Basic,2023-12-07,,799,US
3388,Standard,2023-03-21,,199,Australia
3389,Basic,2023-05-15,,199,India
3390,Standard,2023-09-17,,,
3391,Basic,2023-11-04,,399,UK
3392,Premium,2023-09-04,2023-07-17,799,US
3393,Premium,2023-06-08,,199,US
3394,Basic,2023-07-22,,199,India
3395,Premium,2023-04-22,,399,India
3396,,2023-10-19,2023-07-30,199,Germany
3397,Premium,2023-11-06,2023-11-26,399,Germany
3398,Premium,2023-04-29,2023-06-09,199,
3399,Basic,2023-01-17,,199,
3400,Standard,2023-11-27,,199,India
3401,Basic,2023-08-15,,199,India
3402,Basic,2023-12-27,,199,UK
3403,,2023-04-27,,399,Germany
3404,Basic,2023-02-12,,199,US
3405,Standard,2023-04-25,,199,Germany
3406,Premium,2023-10-10,,799,Germany
3407,Premium,2023-02-06,,399,India
3408,,2023-10-29,,199,India
3409,Basic,2023-04-23,,399,Germany
3410,Basic,2023-02-04,,799,Australia
3411,Basic,2023-05-12,,199,Australia
3412,Basic,2023-12-02,2023-06-28,199,
3413,Basic,2023-12-02,2023-12-02,399,Germany
3414,Basic,2023-08-16,2023-08-27,199,Australia
3415,Premium,2023-05-27,,799,
3416,Standard,2023-05-02,2023-05-21,,
3417,Basic,2023-03-22,2023-06-16,799,Germany
3418,Standard,2023-06-22,2024-01-20,199,
3419,Basic,2023-06-03,,199,India
3420,Basic,2023-05-30,,,India
3421,Premium,2023-02-27,,399,India
3422,Standard,2023-03-04,2024-03-09,199,US
3423,Premium,2023-06-05,2023-08-29,399,India
3424,Basic,2023-12-22,,199,India
3425,Premium,2023-11-18,,199,Germany
3426,Standard,2023-06-17,2023-06-25,799,Australia
3427,Standard,2023-06-15,2023-04-24,199,Australia
3428,Standard,2023-03-26,,199,India
3429,Premium,2023-05-17,,199,India
3430,Standard,2023-07-08,2023-03-01,399,India
3431,Standard,2023-01-02,2023-04-05,199,
3432,,2023-04-16,,399,Germany
3433,Premium,2023-12-30,,399,Germany
3434,Basic,2023-03-13,,799,Germany
3435,Standard,2023-05-06,,199,Australia
3436,Basic,2023-06-19,,799,US
3437,Basic,2023-07-24,,199,Australia
3438,Standard,2023-11-09,,399,Germany
3439,Premium,2023-12-03,,199,UK
3440,Premium,2023-07-14,2023-02-23,199,US
3441,Basic,2023-06-07,,399,India
3442,Standard,2023-05-21,,199,
3443,Basic,2023-10-02,2023-08-29,199,Australia
3444,,2023-01-07,,199,
3445,,2023-02-23,,399,US
3446,Standard,2023-04-14,,199,UK
3447,Premium,2023-12-08,,199,US
3448,Standard,2023-12-04,,199,Australia
3449,Standard,2023-03-02,2023-09-09,399,Germany
3450,Basic,2023-03-28,,199,India
3451,Standard,2023-09-15,,199,Germany
3452,Standard,2023-06-27,2023-04-30,199,Germany
3453,Standard,2023-08-30,2023-05-16,199,Australia
3454,Basic,2023-07-22,,799,Germany
3455,Premium,2023-01-31,2023-07-21,399,Germany
3456,Basic,2023-10-16,,799,Australia
3457,Standard,2023-03-21,2023-09-17,199,Australia
3458,Standard,2023-01-11,2024-03-18,,UK
3459,Standard,2023-09-11,,199,Germany
3460,Standard,2023-10-14,2023-04-17,,US
3461,Basic,2023-06-25,,199,India
3462,Basic,2023-05-06,,399,
3463,Standard,2023-02-16,2023-04-08,199,India
3464,Standard,2023-07-25,2024-01-30,199,Australia
3465,Basic,2023-04-17,,799,
3466,Standard,2023-10-02,2024-03-06,399,Australia
3467,Standard,2023-12-03,,,UK
3468,Standard,2023-05-03,,399,Germany
3469,Premium,2023-05-14,2024-01-18,399,Australia
3470,Basic,2023-04-17,,199,Australia
3471,Basic,2023-11-01,2024-02-23,,India
3472,Premium,2023-11-25,2023-05-02,399,Germany
3473,Standard,2023-02-19,2023-04-28,399,UK
3474,Standard,2023-12-03,,199,Australia
3475,Premium,2023-04-05,,399,Australia
3476,Premium,2023-09-25,,799,Australia
3477,,2023-01-23,,199,India
3478,Standard,2023-02-23,2023-03-21,199,Australia
3479,Standard,2023-09-11,,199,Australia
3480,Basic,2023-08-23,,799,India
3481,Basic,2023-02-28,,199,Australia
3482,Standard,2023-06-13,2023-05-13,199,Germany
3483,Basic,2023-09-16,2024-02-02,199,Germany
3484,Premium,2023-11-10,,399,India
3485,Standard,2023-08-04,,199,Germany
3486,Standard,2023-07-02,,199,
3487,Basic,2023-02-26,,,
3488,Basic,2023-05-25,,,
3489,Basic,2023-03-31,,199,UK
3490,Basic,2023-11-07,,399,Australia
3491,Basic,2023-02-14,,399,UK
3492,Standard,2023-09-14,,199,Germany
3493,Premium,2023-01-21,,199,India
3494,Premium,2023-01-21,2023-03-17,399,
3495,Standard,2023-02-21,,199,India
3496,Basic,2023-12-04,,199,UK
3497,Premium,2023-06-20,,799,Germany
3498,Premium,2023-03-08,2023-07-28,399,Australia
3499,Basic,2023-04-23,2023-10-24,399,Germany
3500,Standard,2023-10-27,,199,
3501,Basic,2023-06-09,2023-10-25,399,Germany
3502,Premium,2023-09-23,,199,India
3503,,2023-11-16,,399,US
3504,Basic,2023-08-20,,799,
3505,Premium,2023-11-21,2024-03-02,799,Australia
3506,Standard,2023-03-09,,199,
3507,,2023-01-28,,399,
3508,Standard,2023-04-26,,799,Australia
3509,Premium,2023-02-20,,399,
3510,Basic,2023-06-30,2023-12-16,199,India
3511,Basic,2023-09-17,2023-02-07,399,Germany
3512,Basic,2023-03-20,2023-10-22,199,India
3513,,2023-09-30,,799,Germany
3514,Premium,2023-04-18,2024-02-20,399,US
3515,Premium,2023-03-15,,199,
3516,Premium,2023-06-24,,199,US
3517,Basic,2023-07-03,2023-04-18,199,UK
3518,Basic,2023-01-23,2024-03-02,799,Germany
3519,Basic,2023-10-01,,199,India
3520,Basic,2023-05-09,,399,India
3521,Basic,2023-10-18,2023-09-27,799,
3522,Standard,2023-11-16,2023-10-15,199,India
3523,Basic,2023-07-05,,199,UK
3524,Basic,2023-02-28,2023-08-14,399,Australia
3525,Basic,2023-01-01,,399,India
3526,Basic,2023-05-11,2023-12-26,199,
3527,,2023-03-08,,199,US
3528,Premium,2023-10-20,,399,India
3529,,2023-10-12,,799,India
3530,Basic,2023-03-30,,199,India
3531,Basic,2023-04-10,,199,
3532,Premium,2023-07-08,2023-06-10,199,Australia
3533,Basic,2023-12-12,2024-02-24,799,India
3534,Basic,2023-08-29,,199,Australia
3535,Basic,2023-09-27,,799,Australia
3536,Basic,2023-08-07,,199,UK
3537,Basic,2023-06-25,,799,US
3538,Basic,2023-12-07,,399,India
3539,Standard,2023-08-21,,399,India
3540,Basic,2023-05-31,,199,India
3541,Basic,2023-10-04,,799,Australia
3542,Premium,2023-08-17,,199,Germany
3543,Basic,2023-06-20,,199,US
3544,Basic,2023-08-11,,199,
3545,Premium,2023-08-01,2024-01-08,799,India
3546,Basic,2023-10-09,,799,Germany
3547,Basic,2023-02-10,2023-10-18,399,Germany
3548,Standard,2023-05-02,,399,Germany
3549,Basic,2023-08-15,2023-09-29,199,US
3550,Standard,2023-10-21,2024-02-21,799,Germany
3551,Premium,2023-03-29,,799,
3552,Basic,2023-09-24,,399,India
3553,Standard,2023-01-29,,399,
3554,Standard,2023-09-04,,,India
3555,Basic,2023-11-12,,799,UK
3556,Standard,2023-09-01,2024-02-28,399,Australia
3557,Basic,2023-03-02,,199,Germany
3558,Standard,2023-05-27,,399,
3559,Basic,2023-06-23,,399,Australia
3560,Standard,2023-10-05,,199,Australia
3561,Basic,2023-11-30,,199,Australia
3562,Premium,2023-05-22,,199,Australia
3563,Basic,2023-02-13,,399,Australia
3564,Basic,2023-05-24,,199,India
3565,Standard,2023-12-19,,199,US
3566,Standard,2023-11-29,,799,Germany
3567,Standard,2023-02-24,2023-07-20,399,Germany
3568,Standard,2023-11-03,,199,India
3569,Premium,2023-12-24,,199,
3570,Premium,2023-06-10,2023-06-26,799,India
3571,Basic,2023-10-12,,799,Australia
3572,Standard,2023-11-21,,199,US
3573,Premium,2023-07-17,,799,Germany
3574,,2023-06-08,,199,
3575,Premium,2023-03-21,,,UK
3576,Basic,2023-01-31,2023-10-27,199,India
3577,Basic,2023-04-22,,199,UK
3578,Standard,2023-02-15,,199,Germany
3579,Standard,2023-12-19,,199,India
3580,Standard,2023-07-24,2023-06-28,399,Germany
3581,Standard,2023-02-21,2024-02-14,799,India
3582,Premium,2023-05-18,,799,
3583,Basic,2023-03-15,,199,Germany
3584,Premium,2023-02-10,,199,UK
3585,Basic,2023-03-18,,199,US
3586,Basic,2023-07-06,,199,
3587,Standard,2023-02-21,,399,
3588,Premium,2023-03-28,,199,India
3589,Basic,2023-04-19,2023-11-25,399,UK
3590,Basic,2023-08-13,,399,Germany
3591,,2023-09-05,,199,UK
3592,Basic,2023-03-10,,399,
3593,Standard,2023-04-30,,199,India
3594,Standard,2023-03-08,,199,UK
3595,Standard,2023-03-02,,799,Germany
3596,Standard,2023-11-23,,399,Australia
3597,Basic,2023-07-10,,199,
3598,Standard,2023-07-08,,399,US
3599,Basic,2023-05-31,,199,US
3600,Standard,2023-10-13,,399,
3601,Basic,2023-04-06,,399,Australia
3602,Standard,2023-11-08,,399,India
3603,Basic,2023-11-05,2023-02-27,799,UK
3604,Basic,2023-09-20,,399,UK
3605,Basic,2023-04-07,,199,Australia
3606,Basic,2023-04-23,,199,Australia
3607,Premium,2023-05-05,2023-06-28,799,Germany
3608,Basic,2023-05-12,,199,Germany
3609,Premium,2023-05-01,2024-03-25,399,US
3610,,2023-07-16,,399,India
3611,Standard,2023-10-21,,399,India
3612,Basic,2023-05-02,,799,Australia
3613,Basic,2023-10-09,2023-11-06,399,US
3614,Premium,2023-09-17,2023-07-31,399,US
3615,Basic,2023-02-08,2023-07-15,799,Germany
3616,Basic,2023-02-23,2023-02-16,399,UK
3617,Standard,2023-06-10,,199,India
3618,Premium,2023-10-16,,399,US
3619,Premium,2023-07-19,,399,Germany
3620,Basic,2023-10-03,,799,Germany
3621,Standard,2023-01-16,2023-06-29,199,Germany
3622,Basic,2023-06-22,2024-01-04,199,UK
3623,Basic,2023-09-05,2023-03-16,799,US
3624,Premium,2023-08-06,,399,Australia
3625,Basic,2023-03-28,,199,Australia
3626,Basic,2023-03-23,2023-12-26,399,Germany
3627,Basic,2023-03-03,2023-08-07,,Germany
3628,Premium,2023-10-14,,799,UK
3629,Premium,2023-02-11,,399,Germany
3630,Standard,2023-01-12,,199,
3631,Premium,2023-11-17,,799,US
3632,Basic,2023-08-22,2023-06-18,399,Germany
3633,Standard,2023-11-25,,799,Germany
3634,Basic,2023-05-11,,199,US
3635,Basic,2023-04-25,,199,India
3636,Standard,2023-08-06,,399,
3637,Premium,2023-05-17,,199,
3638,Basic,2023-04-16,2023-04-01,399,Australia
3639,Basic,2023-06-28,,,Germany
3640,Basic,2023-01-16,2023-11-20,399,US
3641,Basic,2023-08-30,2023-12-18,799,Australia
3642,Premium,2023-11-30,,399,UK
3643,Standard,2023-08-14,2023-03-04,799,India
3644,Standard,2023-08-30,,799,Germany
3645,Premium,2023-05-21,,399,India
3646,Basic,2023-07-18,2023-11-25,399,Germany
3647,Standard,2023-04-22,,399,Germany
3648,Basic,2023-05-07,,399,Germany
3649,Standard,2023-01-21,,199,India
3650,,2023-05-27,,799,
3651,Premium,2023-03-30,,,UK
3652,Basic,2023-10-30,,399,
3653,Premium,2023-07-22,,399,US
3654,Basic,2023-03-26,,399,US
3655,Basic,2023-06-16,,399,
3656,Basic,2023-03-13,,399,UK
3657,Basic,2023-10-25,2024-03-20,799,UK
3658,Standard,2023-01-09,,199,Germany
3659,Standard,2023-10-08,,199,Germany
3660,Premium,2023-09-15,,799,US
3661,Standard,2023-10-02,,399,Germany
3662,Standard,2023-08-26,2023-05-22,799,Germany
3663,Basic,2023-01-20,2023-11-17,199,UK
3664,Basic,2023-08-21,2023-03-08,199,India
3665,Standard,2023-08-09,2023-05-10,799,
3666,Basic,2023-11-22,,199,Australia
3667,Premium,2023-01-17,,799,Australia
3668,Basic,2023-03-30,,799,Germany
3669,Basic,2023-07-15,2023-02-22,399,Germany
3670,Basic,2023-12-16,,199,
3671,Basic,2023-03-25,,399,Australia
3672,Basic,2023-03-28,,799,UK
3673,Standard,2023-11-03,,199,Australia
3674,Basic,2023-12-04,2024-03-25,199,Australia
3675,Standard,2023-06-03,,199,Australia
3676,Basic,2023-08-16,,199,Germany
3677,Basic,2023-09-21,2023-09-05,799,Germany
3678,Basic,2023-08-11,2023-04-29,799,
3679,Premium,2023-05-01,2023-08-27,,Australia
3680,Basic,2023-06-22,2023-10-28,399,Germany
3681,Premium,2023-01-04,,799,
3682,Basic,2023-12-08,,199,Australia
3683,Premium,2023-05-08,2023-09-24,399,UK
3684,Basic,2023-04-20,,399,Germany
3685,Standard,2023-12-21,,799,India
3686,Standard,2023-02-06,2024-02-22,799,
3687,Premium,2023-03-12,2024-03-11,799,Germany
3688,Basic,2023-10-16,2023-08-27,799,UK
3689,Basic,2023-01-31,,799,UK
3690,Basic,2023-09-25,2023-11-04,199,Germany
3691,Premium,2023-01-11,,799,US
3692,Standard,2023-12-10,,399,
3693,Premium,2023-11-24,,199,Australia
3694,Basic,2023-02-01,2023-08-24,199,Australia
3695,Basic,2023-02-26,,399,UK
3696,Basic,2023-06-15,,199,Germany
3697,,2023-07-07,,399,US
3698,Standard,2023-12-08,,399,
3699,Premium,2023-01-19,,799,India
3700,Basic,2023-04-26,,799,Australia
3701,Standard,2023-07-03,,399,
3702,Standard,2023-09-27,,199,
3703,Basic,2023-02-02,2023-04-18,199,US
3704,Premium,2023-01-10,,199,
3705,Premium,2023-03-21,,199,Australia
3706,Premium,2023-07-11,,,Germany
3707,Standard,2023-11-16,2024-03-06,399,Australia
3708,Basic,2023-07-09,,199,India
3709,Basic,2023-03-09,,199,Germany
3710,,2023-12-14,2023-12-24,399,UK
3711,Basic,2023-05-05,2023-05-08,399,US
3712,Standard,2023-12-02,,199,Australia
3713,Standard,2023-02-28,,,Germany
3714,Standard,2023-04-07,,199,
3715,,2023-10-02,2024-01-11,199,Germany
3716,Basic,2023-05-29,,199,Australia
3717,Basic,2023-10-05,,399,UK
3718,Basic,2023-09-22,,199,Australia
3719,Basic,2023-01-09,,199,UK
3720,Basic,2023-10-10,,199,
3721,Basic,2023-09-30,,399,Australia
3722,Premium,2023-10-28,2024-01-30,199,Germany
3723,Premium,2023-01-08,,199,India
3724,Basic,2023-07-27,,199,India
3725,Basic,2023-05-05,,199,
3726,Premium,2023-05-03,,399,Germany
3727,Basic,2023-02-02,,199,India
3728,Basic,2023-01-01,2024-01-15,199,
3729,Basic,2023-07-23,2024-01-01,399,UK
3730,Standard,2023-01-06,,199,Germany
3731,Basic,2023-10-24,,199,UK
3732,,2023-01-05,,199,Germany
3733,Basic,2023-03-21,2023-05-04,799,UK
3734,Standard,2023-10-01,,399,UK
3735,Basic,2023-06-26,2023-04-20,799,India
3736,Standard,2023-12-04,2023-03-09,799,Germany
3737,Standard,2023-11-17,,,Australia
3738,Premium,2023-12-05,,799,India
3739,Premium,2023-05-16,,399,UK
3740,Standard,2023-01-25,2024-03-13,199,UK
3741,Premium,2023-11-21,,199,Australia
3742,Premium,2023-07-02,,399,Australia
3743,Premium,2023-06-17,,,UK
3744,Basic,2023-12-04,,399,Australia
3745,Basic,2023-06-27,,399,US
3746,Basic,2023-04-05,,399,India
3747,Standard,2023-02-02,,199,Germany
3748,Basic,2023-04-21,,199,Australia
3749,Basic,2023-05-26,2023-09-15,399,Australia
3750,Premium,2023-08-19,,199,US
3751,Premium,2023-09-29,2023-06-13,399,Germany
3752,Premium,2023-12-02,2023-08-14,799,US
3753,Basic,2023-02-07,2024-02-24,799,Germany
3754,Standard,2023-05-15,,199,India
3755,Basic,2023-11-30,,799,Australia
3756,Basic,2023-08-23,,199,India
3757,Basic,2023-11-15,,199,Germany
3758,Basic,2023-12-11,2023-11-08,399,Australia
3759,Basic,2023-06-09,,199,US
3760,Premium,2023-02-07,2023-05-11,199,UK
3761,Basic,2023-05-30,,199,US
3762,Standard,2023-11-04,,399,UK
3763,Standard,2023-01-29,2023-04-15,199,US
3764,Basic,2023-05-24,2023-11-20,399,Germany
3765,Standard,2023-03-17,,399,India
3766,Basic,2023-05-25,,399,UK
3767,Standard,2023-08-17,,799,Germany
3768,Basic,2023-03-05,,199,India
3769,Basic,2023-12-13,,199,India
3770,Basic,2023-12-11,,199,Australia
3771,Standard,2023-09-26,2023-08-26,199,Australia
3772,Premium,2023-11-24,2023-04-23,399,Australia
3773,Basic,2023-07-03,,199,UK
3774,Standard,2023-09-18,,199,UK
3775,Standard,2023-09-25,2023-06-22,799,India
3776,Premium,2023-06-18,2023-03-27,399,UK
3777,Premium,2023-09-16,2024-01-26,399,India
3778,Standard,2023-08-15,2023-11-13,799,Germany
3779,Standard,2023-02-02,2023-08-29,799,US
3780,Premium,2023-08-02,,399,India
3781,Basic,2023-02-19,,199,India
3782,Basic,2023-07-29,,,Germany
3783,Basic,2023-01-29,,399,Australia
3784,Premium,2023-02-08,,199,
3785,Premium,2023-12-13,,199,Australia
3786,Basic,2023-04-10,,399,Australia
3787,Standard,2023-06-22,,799,India
3788,Standard,2023-01-17,,199,India
3789,Basic,2023-02-25,,199,UK
3790,,2023-08-14,,799,UK
3791,Basic,2023-02-15,,799,US
3792,Basic,2023-03-08,,199,US
3793,Standard,2023-07-16,,199,
3794,Standard,2023-05-22,2023-07-28,399,UK
3795,Basic,2023-11-19,,199,India
3796,Standard,2023-01-23,,799,Germany
3797,Standard,2023-04-04,2024-03-13,199,UK
3798,Basic,2023-08-30,,199,India
3799,Basic,2023-08-25,,199,UK
3800,Standard,2023-02-23,2023-03-29,199,Australia
3801,Basic,2023-05-18,,199,UK
3802,Premium,2023-11-29,2023-04-13,199,
3803,Premium,2023-09-29,,799,Australia
3804,,2023-02-10,,199,India
3805,Basic,2023-04-08,,799,Australia
3806,,2023-07-02,,199,UK
3807,Basic,2023-05-08,,399,Australia
3808,Basic,2023-08-17,,199,
3809,Basic,2023-11-13,,199,Germany
3810,Basic,2023-03-27,,399,Australia
3811,Standard,2023-09-13,,399,
3812,Standard,2023-07-28,,799,Australia
3813,Basic,2023-08-03,2023-09-02,799,US
3814,Standard,2023-04-10,,399,Germany
3815,Basic,2023-02-18,2024-02-22,199,India
3816,Standard,2023-07-20,,799,
3817,Basic,2023-09-15,,399,Australia
3818,Premium,2023-06-27,2023-10-23,,Germany
3819,Premium,2023-09-02,2023-04-13,799,India
3820,Standard,2023-05-03,2023-10-28,199,Germany
3821,Basic,2023-12-08,,199,
3822,Basic,2023-06-20,,399,US
3823,Premium,2023-11-29,,399,
3824,Basic,2023-05-16,,399,
3825,Basic,2023-02-28,2024-01-19,799,India
3826,Basic,2023-07-12,,199,India
3827,Standard,2023-09-25,,199,Australia
3828,Standard,2023-09-17,,199,UK
3829,Premium,2023-04-05,2023-09-21,399,
3830,Basic,2023-05-05,,399,India
3831,Basic,2023-02-10,,199,
3832,Premium,2023-09-11,,399,
3833,Premium,2023-01-07,,199,India
3834,Basic,2023-08-04,,199,US
3835,Standard,2023-03-10,,399,US
3836,Basic,2023-03-10,2023-12-15,199,
3837,Premium,2023-03-22,,399,US
3838,Basic,2023-01-30,,799,
3839,Premium,2023-03-14,2023-02-18,799,Australia
3840,Standard,2023-09-19,,199,India
3841,Standard,2023-03-30,,399,
3842,Basic,2023-07-27,,399,US
3843,Standard,2023-08-01,,799,US
3844,Basic,2023-11-18,,799,Germany
3845,Basic,2023-09-23,,199,Germany
3846,Standard,2023-10-20,2023-05-23,199,US
3847,,2023-07-26,,399,Australia
3848,Standard,2023-11-29,2023-04-03,399,UK
3849,Standard,2023-03-18,2024-02-06,199,
3850,Basic,2023-10-15,,199,Germany
3851,Basic,2023-02-16,,399,
3852,Basic,2023-04-20,,199,Germany
3853,Standard,2023-07-19,2023-08-02,199,India
3854,Premium,2023-07-29,,199,India
3855,Standard,2023-06-03,2023-11-03,199,US
3856,Basic,2023-01-10,,399,India
3857,Basic,2023-12-19,,199,India
3858,Standard,2023-06-06,2023-07-11,199,UK
3859,Basic,2023-09-18,,199,Australia
3860,Premium,2023-03-18,2023-09-30,199,US
3861,Premium,2023-09-14,,399,UK
3862,Standard,2023-05-11,,199,US
3863,Basic,2023-03-08,,399,Australia
3864,Basic,2023-08-16,,199,US
3865,Basic,2023-06-12,,199,
3866,Basic,2023-01-15,2023-06-24,199,
3867,Basic,2023-08-20,2023-06-25,199,
3868,Standard,2023-07-14,,399,India
3869,Standard,2023-12-15,,399,Australia
3870,Basic,2023-01-30,2023-04-21,799,UK
3871,Basic,2023-12-25,,199,UK
3872,Basic,2023-12-04,,199,Germany
3873,Basic,2023-11-27,,199,UK
3874,Premium,2023-11-12,,799,
3875,Basic,2023-10-23,,199,
3876,Basic,2023-11-26,,199,Germany
3877,Basic,2023-08-08,2023-12-18,199,India
3878,Premium,2023-05-27,,199,UK
3879,Standard,2023-09-16,2023-12-17,799,Australia
3880,Basic,2023-10-19,2023-03-14,399,Germany
3881,Standard,2023-10-26,,799,UK
3882,Standard,2023-05-23,,399,India
3883,,2023-08-23,2023-12-09,399,Australia
3884,Basic,2023-04-25,,199,Australia
3885,Premium,2023-12-31,,399,India
3886,Premium,2023-03-31,2024-02-28,199,UK
3887,Premium,2023-07-27,,199,US
3888,Standard,2023-06-13,,399,UK
3889,Standard,2023-03-25,2023-11-19,799,Germany
3890,Basic,2023-03-18,,399,Germany
3891,Premium,2023-06-10,,399,UK
3892,Standard,2023-01-05,,199,
3893,Standard,2023-03-19,,199,Germany
3894,Basic,2023-04-01,2023-07-25,199,US
3895,Standard,2023-03-28,,399,
3896,Premium,2023-09-27,2024-02-10,,US
3897,Basic,2023-04-14,,199,Australia
3898,Premium,2023-12-05,,199,Germany
3899,Standard,2023-06-24,2023-04-09,399,
3900,Premium,2023-02-23,,799,UK
3901,Basic,2023-07-30,2023-03-27,399,
3902,Basic,2023-04-05,,199,Australia
3903,Premium,2023-08-11,,,US
3904,Basic,2023-01-09,2023-05-29,799,Australia
3905,Premium,2023-02-22,,199,India
3906,Standard,2023-03-18,,799,Germany
3907,Standard,2023-07-25,2023-08-22,399,UK
3908,Basic,2023-11-12,,199,US
3909,Standard,2023-10-29,,399,Australia
3910,Basic,2023-11-06,,799,UK
3911,Basic,2023-11-26,,399,Germany
3912,Basic,2023-04-22,,199,UK
3913,Basic,2023-12-17,,,Germany
3914,,2023-06-14,,199,Germany
3915,,2023-10-06,,399,Germany
3916,Basic,2023-01-27,2024-03-25,399,Australia
3917,Standard,2023-03-11,,199,Germany
3918,Basic,2023-08-06,,199,UK
3919,Standard,2023-12-31,,799,India
3920,Premium,2023-07-08,2024-03-20,199,UK
3921,Premium,2023-11-29,,399,Australia
3922,Basic,2023-11-02,,399,Germany
3923,Premium,2023-05-04,,399,India
3924,Basic,2023-01-19,,399,Australia
3925,,2023-09-14,,199,US
3926,Basic,2023-10-23,,199,US
3927,Standard,2023-01-22,,799,US
3928,Standard,2023-02-09,2023-03-26,399,India
3929,Standard,2023-02-07,,199,UK
3930,Basic,2023-02-17,2023-03-09,799,India
3931,Premium,2023-07-02,,799,India
3932,Basic,2023-03-16,,199,India
3933,Standard,2023-07-28,,,US
3934,Basic,2023-07-02,2023-09-30,399,
3935,Basic,2023-04-17,,199,UK
3936,Standard,2023-07-07,2023-08-19,199,
3937,Basic,2023-09-21,2023-09-23,399,
3938,Basic,2023-03-27,2023-02-14,799,India
3939,Basic,2023-11-20,,199,UK
3940,Basic,2023-11-27,,199,
3941,Premium,2023-05-17,,199,Germany
3942,Premium,2023-12-12,,399,India
3943,Basic,2023-12-02,2023-06-23,199,India
3944,Basic,2023-04-05,,199,India
3945,Basic,2023-11-22,2023-04-17,399,Germany
3946,Basic,2023-09-02,2023-12-05,799,Germany
3947,Standard,2023-03-31,2023-10-20,399,US
3948,Standard,2023-02-28,,199,Australia
3949,Basic,2023-01-28,,199,UK
3950,Basic,2023-03-13,,199,Australia
3951,Basic,2023-09-27,,,India
3952,Premium,2023-01-24,,799,
3953,,2023-04-22,2023-08-03,199,India
3954,Basic,2023-10-27,,199,
3955,Basic,2023-02-25,,399,US
3956,Premium,2023-08-11,,399,Australia
3957,Premium,2023-04-30,,399,India
3958,Basic,2023-06-28,,799,Australia
3959,Basic,2023-10-15,2023-03-26,799,US
3960,Basic,2023-10-08,,399,Australia
3961,Standard,2023-07-08,,799,
3962,Basic,2023-03-07,2023-12-04,799,UK
3963,Basic,2023-10-25,,799,US
3964,Standard,2023-09-06,,,Australia
3965,Basic,2023-03-17,2023-02-03,199,India
3966,Premium,2023-05-17,,199,Germany
3967,Basic,2023-06-13,,799,Germany
3968,Basic,2023-08-21,,799,US
3969,Standard,2023-09-12,2023-11-25,799,Germany
3970,Basic,2023-10-21,2023-03-11,199,UK
3971,,2023-06-19,,399,US
3972,Standard,2023-11-13,,199,India
3973,Basic,2023-06-23,,399,India
3974,Standard,2023-12-11,2023-09-17,199,US
3975,Basic,2023-01-18,2024-02-11,199,Germany
3976,Premium,2023-03-11,2023-11-12,199,Germany
3977,Basic,2023-12-04,,399,India
3978,Standard,2023-04-26,,199,UK
3979,Basic,2023-03-21,,199,
3980,Basic,2023-01-15,,199,Germany
3981,Premium,2023-06-25,,199,UK
3982,Premium,2023-09-26,,799,Germany
3983,Basic,2023-04-29,2023-06-17,199,
